"title";"value";"select.name"
"Settings Accessibility";"SettingsAccessibility";"portal.icon.select"
"Settings Applications";"SettingsApplications";"portal.icon.select"
"Settings Backup Restore";"SettingsBackupRestore";"portal.icon.select"
"Settings Bluetooth";"SettingsBluetooth";"portal.icon.select"
"Settings Brightness";"SettingsBrightness";"portal.icon.select"
"Settings Cell";"SettingsCell";"portal.icon.select"
"Settings Ethernet";"SettingsEthernet";"portal.icon.select"
"Settings Input Antenna";"SettingsInputAntenna";"portal.icon.select"
"Settings Input Component";"SettingsInputComponent";"portal.icon.select"
"Settings Input Composite";"SettingsInputComposite";"portal.icon.select"
"Settings Input Hdmi";"SettingsInputHdmi";"portal.icon.select"
"Settings Input Svideo";"SettingsInputSvideo";"portal.icon.select"
"Settings Overscan";"SettingsOverscan";"portal.icon.select"
"Settings Phone";"SettingsPhone";"portal.icon.select"
"Settings Power";"SettingsPower";"portal.icon.select"
"Settings Remote";"SettingsRemote";"portal.icon.select"
"Settings Suggest";"SettingsSuggest";"portal.icon.select"
"Settings System Daydream";"SettingsSystemDaydream";"portal.icon.select"
"Settings Voice";"SettingsVoice";"portal.icon.select"
"Severe Cold";"SevereCold";"portal.icon.select"
"Shape Line";"ShapeLine";"portal.icon.select"
"Share";"Share";"portal.icon.select"
"Share Location";"ShareLocation";"portal.icon.select"
"Shelves";"Shelves";"portal.icon.select"
"Shield";"Shield";"portal.icon.select"
"Shield Moon";"ShieldMoon";"portal.icon.select"
"Shop";"Shop";"portal.icon.select"
"Shop2";"Shop2";"portal.icon.select"
"Shop Two";"ShopTwo";"portal.icon.select"
"Shopping Bag";"ShoppingBag";"portal.icon.select"
"Shopping Basket";"ShoppingBasket";"portal.icon.select"
"Shopping Cart";"ShoppingCart";"portal.icon.select"
"Shopping Cart Checkout";"ShoppingCartCheckout";"portal.icon.select"
"Short Text";"ShortText";"portal.icon.select"
"Shortcut";"Shortcut";"portal.icon.select"
"Show Chart";"ShowChart";"portal.icon.select"
"Shower";"Shower";"portal.icon.select"
"Shuffle";"Shuffle";"portal.icon.select"
"Shuffle On";"ShuffleOn";"portal.icon.select"
"Shutter Speed";"ShutterSpeed";"portal.icon.select"
"Sick";"Sick";"portal.icon.select"
"Sign Language";"SignLanguage";"portal.icon.select"
"Signal Cellular0 Bar";"SignalCellular0Bar";"portal.icon.select"
"Signal Cellular1 Bar";"SignalCellular1Bar";"portal.icon.select"
"Signal Cellular2 Bar";"SignalCellular2Bar";"portal.icon.select"
"Signal Cellular3 Bar";"SignalCellular3Bar";"portal.icon.select"
"Signal Cellular4 Bar";"SignalCellular4Bar";"portal.icon.select"
"Signal Cellular Alt";"SignalCellularAlt";"portal.icon.select"
"Signal Cellular Alt1 Bar";"SignalCellularAlt1Bar";"portal.icon.select"
"Signal Cellular Alt2 Bar";"SignalCellularAlt2Bar";"portal.icon.select"
"Signal Cellular Connected No Internet0 Bar";"SignalCellularConnectedNoInternet0Bar";"portal.icon.select"
"Signal Cellular Connected No Internet1 Bar";"SignalCellularConnectedNoInternet1Bar";"portal.icon.select"
"Signal Cellular Connected No Internet2 Bar";"SignalCellularConnectedNoInternet2Bar";"portal.icon.select"
"Signal Cellular Connected No Internet3 Bar";"SignalCellularConnectedNoInternet3Bar";"portal.icon.select"
"Signal Cellular Connected No Internet4 Bar";"SignalCellularConnectedNoInternet4Bar";"portal.icon.select"
"Signal Cellular No Sim";"SignalCellularNoSim";"portal.icon.select"
"Signal Cellular Nodata";"SignalCellularNodata";"portal.icon.select"
"Signal Cellular Null";"SignalCellularNull";"portal.icon.select"
"Signal Cellular Off";"SignalCellularOff";"portal.icon.select"
"Signal Wifi0 Bar";"SignalWifi0Bar";"portal.icon.select"
"Signal Wifi1 Bar";"SignalWifi1Bar";"portal.icon.select"
"Signal Wifi1 Bar Lock";"SignalWifi1BarLock";"portal.icon.select"
"Signal Wifi2 Bar";"SignalWifi2Bar";"portal.icon.select"
"Signal Wifi2 Bar Lock";"SignalWifi2BarLock";"portal.icon.select"
"Signal Wifi3 Bar";"SignalWifi3Bar";"portal.icon.select"
"Signal Wifi3 Bar Lock";"SignalWifi3BarLock";"portal.icon.select"
"Signal Wifi4 Bar";"SignalWifi4Bar";"portal.icon.select"
"Signal Wifi4 Bar Lock";"SignalWifi4BarLock";"portal.icon.select"
"Signal Wifi Bad";"SignalWifiBad";"portal.icon.select"
"Signal Wifi Connected No Internet0";"SignalWifiConnectedNoInternet0";"portal.icon.select"
"Signal Wifi Connected No Internet1";"SignalWifiConnectedNoInternet1";"portal.icon.select"
"Signal Wifi Connected No Internet2";"SignalWifiConnectedNoInternet2";"portal.icon.select"
"Signal Wifi Connected No Internet3";"SignalWifiConnectedNoInternet3";"portal.icon.select"
"Signal Wifi Connected No Internet4";"SignalWifiConnectedNoInternet4";"portal.icon.select"
"Signal Wifi Off";"SignalWifiOff";"portal.icon.select"
"Signal Wifi Statusbar1 Bar";"SignalWifiStatusbar1Bar";"portal.icon.select"
"Signal Wifi Statusbar2 Bar";"SignalWifiStatusbar2Bar";"portal.icon.select"
"Signal Wifi Statusbar3 Bar";"SignalWifiStatusbar3Bar";"portal.icon.select"
"Signal Wifi Statusbar4 Bar";"SignalWifiStatusbar4Bar";"portal.icon.select"
"Signal Wifi Statusbar Connected No Internet";"SignalWifiStatusbarConnectedNoInternet";"portal.icon.select"
"Signal Wifi Statusbar Connected No Internet1";"SignalWifiStatusbarConnectedNoInternet1";"portal.icon.select"
"Signal Wifi Statusbar Connected No Internet2";"SignalWifiStatusbarConnectedNoInternet2";"portal.icon.select"
"Signal Wifi Statusbar Connected No Internet3";"SignalWifiStatusbarConnectedNoInternet3";"portal.icon.select"
"Signal Wifi Statusbar Connected No Internet4";"SignalWifiStatusbarConnectedNoInternet4";"portal.icon.select"
"Signal Wifi Statusbar Not Connected";"SignalWifiStatusbarNotConnected";"portal.icon.select"
"Signal Wifi Statusbar Null";"SignalWifiStatusbarNull";"portal.icon.select"
"Signpost";"Signpost";"portal.icon.select"
"Sim Card";"SimCard";"portal.icon.select"
"Sim Card Alert";"SimCardAlert";"portal.icon.select"
"Sim Card Download";"SimCardDownload";"portal.icon.select"
"Single Bed";"SingleBed";"portal.icon.select"
"Sip";"Sip";"portal.icon.select"
"Skateboarding";"Skateboarding";"portal.icon.select"
"Skip Next";"SkipNext";"portal.icon.select"
"Skip Previous";"SkipPrevious";"portal.icon.select"
"Sledding";"Sledding";"portal.icon.select"
"Slideshow";"Slideshow";"portal.icon.select"
"Slow Motion Video";"SlowMotionVideo";"portal.icon.select"
"Smart Button";"SmartButton";"portal.icon.select"
"Smart Display";"SmartDisplay";"portal.icon.select"
"Smart Screen";"SmartScreen";"portal.icon.select"
"Smart Toy";"SmartToy";"portal.icon.select"
"Smartphone";"Smartphone";"portal.icon.select"
"Smoke Free";"SmokeFree";"portal.icon.select"
"Smoking Rooms";"SmokingRooms";"portal.icon.select"
"Sms";"Sms";"portal.icon.select"
"Sms Failed";"SmsFailed";"portal.icon.select"
"Snippet Folder";"SnippetFolder";"portal.icon.select"
"Snooze";"Snooze";"portal.icon.select"
"Snowboarding";"Snowboarding";"portal.icon.select"
"Snowing";"Snowing";"portal.icon.select"
"Snowmobile";"Snowmobile";"portal.icon.select"
"Snowshoeing";"Snowshoeing";"portal.icon.select"
"Soap";"Soap";"portal.icon.select"
"Social Distance";"SocialDistance";"portal.icon.select"
"Solar Power";"SolarPower";"portal.icon.select"
"Sort";"Sort";"portal.icon.select"
"Sort By Alpha";"SortByAlpha";"portal.icon.select"
"Sos";"Sos";"portal.icon.select"
"Soup Kitchen";"SoupKitchen";"portal.icon.select"
"Source";"Source";"portal.icon.select"
"South";"South";"portal.icon.select"
"South America";"SouthAmerica";"portal.icon.select"
"South East";"SouthEast";"portal.icon.select"
"South West";"SouthWest";"portal.icon.select"
"Spa";"Spa";"portal.icon.select"
"Space Bar";"SpaceBar";"portal.icon.select"
"Space Dashboard";"SpaceDashboard";"portal.icon.select"
"Spatial Audio";"SpatialAudio";"portal.icon.select"
"Spatial Audio Off";"SpatialAudioOff";"portal.icon.select"
"Spatial Tracking";"SpatialTracking";"portal.icon.select"
"Speaker";"Speaker";"portal.icon.select"
"Speaker Group";"SpeakerGroup";"portal.icon.select"
"Speaker Notes";"SpeakerNotes";"portal.icon.select"
"Speaker Notes Off";"SpeakerNotesOff";"portal.icon.select"
"Speaker Phone";"SpeakerPhone";"portal.icon.select"
"Speed";"Speed";"portal.icon.select"
"Spellcheck";"Spellcheck";"portal.icon.select"
"Splitscreen";"Splitscreen";"portal.icon.select"
"Spoke";"Spoke";"portal.icon.select"
"Sports";"Sports";"portal.icon.select"
"Sports Bar";"SportsBar";"portal.icon.select"
"Sports Baseball";"SportsBaseball";"portal.icon.select"
"Sports Basketball";"SportsBasketball";"portal.icon.select"
"Sports Cricket";"SportsCricket";"portal.icon.select"
"Sports Esports";"SportsEsports";"portal.icon.select"
"Sports Football";"SportsFootball";"portal.icon.select"
"Sports Golf";"SportsGolf";"portal.icon.select"
"Sports Gymnastics";"SportsGymnastics";"portal.icon.select"
"Sports Handball";"SportsHandball";"portal.icon.select"
"Sports Hockey";"SportsHockey";"portal.icon.select"
"Sports Kabaddi";"SportsKabaddi";"portal.icon.select"
"Sports Martial Arts";"SportsMartialArts";"portal.icon.select"
"Sports Mma";"SportsMma";"portal.icon.select"
"Sports Motorsports";"SportsMotorsports";"portal.icon.select"
"Sports Rugby";"SportsRugby";"portal.icon.select"
"Sports Score";"SportsScore";"portal.icon.select"
"Sports Soccer";"SportsSoccer";"portal.icon.select"
"Sports Tennis";"SportsTennis";"portal.icon.select"
"Sports Volleyball";"SportsVolleyball";"portal.icon.select"
"Square";"Square";"portal.icon.select"
"Square Foot";"SquareFoot";"portal.icon.select"
"Ssid Chart";"SsidChart";"portal.icon.select"
"Stacked Bar Chart";"StackedBarChart";"portal.icon.select"
"Stacked Line Chart";"StackedLineChart";"portal.icon.select"
"Stadium";"Stadium";"portal.icon.select"
"Stairs";"Stairs";"portal.icon.select"
"Star";"Star";"portal.icon.select"
"Star Border";"StarBorder";"portal.icon.select"
"Star Border Purple500";"StarBorderPurple500";"portal.icon.select"
"Star Half";"StarHalf";"portal.icon.select"
"Star Outline";"StarOutline";"portal.icon.select"
"Star Purple500";"StarPurple500";"portal.icon.select"
"Star Rate";"StarRate";"portal.icon.select"
"Stars";"Stars";"portal.icon.select"
"Start";"Start";"portal.icon.select"
"Stay Current Landscape";"StayCurrentLandscape";"portal.icon.select"
"Stay Current Portrait";"StayCurrentPortrait";"portal.icon.select"
"Stay Primary Landscape";"StayPrimaryLandscape";"portal.icon.select"
"Stay Primary Portrait";"StayPrimaryPortrait";"portal.icon.select"
"Sticky Note2";"StickyNote2";"portal.icon.select"
"Stop";"Stop";"portal.icon.select"
"Stop Circle";"StopCircle";"portal.icon.select"
"Stop Screen Share";"StopScreenShare";"portal.icon.select"
"Storage";"Storage";"portal.icon.select"
"Store";"Store";"portal.icon.select"
"Store Mall Directory";"StoreMallDirectory";"portal.icon.select"
"Storefront";"Storefront";"portal.icon.select"
"Storm";"Storm";"portal.icon.select"
"Straight";"Straight";"portal.icon.select"
"Straighten";"Straighten";"portal.icon.select"
"Stream";"Stream";"portal.icon.select"
"Streetview";"Streetview";"portal.icon.select"
"Strikethrough S";"StrikethroughS";"portal.icon.select"
"Stroller";"Stroller";"portal.icon.select"
"Style";"Style";"portal.icon.select"
"Subdirectory Arrow Left";"SubdirectoryArrowLeft";"portal.icon.select"
"Subdirectory Arrow Right";"SubdirectoryArrowRight";"portal.icon.select"
"Subject";"Subject";"portal.icon.select"
"Subscript";"Subscript";"portal.icon.select"
"Subscriptions";"Subscriptions";"portal.icon.select"
"Subtitles";"Subtitles";"portal.icon.select"
"Subtitles Off";"SubtitlesOff";"portal.icon.select"
"Subway";"Subway";"portal.icon.select"
"Summarize";"Summarize";"portal.icon.select"
"Sunny";"Sunny";"portal.icon.select"
"Sunny Snowing";"SunnySnowing";"portal.icon.select"
"Superscript";"Superscript";"portal.icon.select"
"Supervised User Circle";"SupervisedUserCircle";"portal.icon.select"
"Supervisor Account";"SupervisorAccount";"portal.icon.select"
"Support";"Support";"portal.icon.select"
"Support Agent";"SupportAgent";"portal.icon.select"
"Surfing";"Surfing";"portal.icon.select"
"Surround Sound";"SurroundSound";"portal.icon.select"
"Swap Calls";"SwapCalls";"portal.icon.select"
"Swap Horiz";"SwapHoriz";"portal.icon.select"
"Swap Horizontal Circle";"SwapHorizontalCircle";"portal.icon.select"
"Swap Vert";"SwapVert";"portal.icon.select"
"Swap Vertical Circle";"SwapVerticalCircle";"portal.icon.select"
"Swipe";"Swipe";"portal.icon.select"
"Swipe Down";"SwipeDown";"portal.icon.select"
"Swipe Down Alt";"SwipeDownAlt";"portal.icon.select"
"Swipe Left";"SwipeLeft";"portal.icon.select"
"Swipe Left Alt";"SwipeLeftAlt";"portal.icon.select"
"Swipe Right";"SwipeRight";"portal.icon.select"
"Swipe Right Alt";"SwipeRightAlt";"portal.icon.select"
"Swipe Up";"SwipeUp";"portal.icon.select"
"Swipe Up Alt";"SwipeUpAlt";"portal.icon.select"
"Swipe Vertical";"SwipeVertical";"portal.icon.select"
"Switch Access Shortcut";"SwitchAccessShortcut";"portal.icon.select"
"Switch Access Shortcut Add";"SwitchAccessShortcutAdd";"portal.icon.select"
"Switch Account";"SwitchAccount";"portal.icon.select"
"Switch Camera";"SwitchCamera";"portal.icon.select"
"Switch Left";"SwitchLeft";"portal.icon.select"
"Switch Right";"SwitchRight";"portal.icon.select"
"Switch Video";"SwitchVideo";"portal.icon.select"
"Synagogue";"Synagogue";"portal.icon.select"
"Sync";"Sync";"portal.icon.select"
"Sync Alt";"SyncAlt";"portal.icon.select"
"Sync Disabled";"SyncDisabled";"portal.icon.select"
"Sync Lock";"SyncLock";"portal.icon.select"
"Sync Problem";"SyncProblem";"portal.icon.select"
"System Security Update";"SystemSecurityUpdate";"portal.icon.select"
"System Security Update Good";"SystemSecurityUpdateGood";"portal.icon.select"
"System Security Update Warning";"SystemSecurityUpdateWarning";"portal.icon.select"
"System Update";"SystemUpdate";"portal.icon.select"
"System Update Alt";"SystemUpdateAlt";"portal.icon.select"
"Tab";"Tab";"portal.icon.select"
"Tab Unselected";"TabUnselected";"portal.icon.select"
"Table Bar";"TableBar";"portal.icon.select"
"Table Chart";"TableChart";"portal.icon.select"
"Table Restaurant";"TableRestaurant";"portal.icon.select"
"Table Rows";"TableRows";"portal.icon.select"
"Table View";"TableView";"portal.icon.select"
"Tablet";"Tablet";"portal.icon.select"
"Tablet Android";"TabletAndroid";"portal.icon.select"
"Tablet Mac";"TabletMac";"portal.icon.select"
"Tag";"Tag";"portal.icon.select"
"Tag Faces";"TagFaces";"portal.icon.select"
"Takeout Dining";"TakeoutDining";"portal.icon.select"
"Tap And Play";"TapAndPlay";"portal.icon.select"
"Tapas";"Tapas";"portal.icon.select"
"Task";"Task";"portal.icon.select"
"Task Alt";"TaskAlt";"portal.icon.select"
"Taxi Alert";"TaxiAlert";"portal.icon.select"
"Temple Buddhist";"TempleBuddhist";"portal.icon.select"
"Temple Hindu";"TempleHindu";"portal.icon.select"
"Terminal";"Terminal";"portal.icon.select"
"Terrain";"Terrain";"portal.icon.select"
"Text Decrease";"TextDecrease";"portal.icon.select"
"Text Fields";"TextFields";"portal.icon.select"
"Text Format";"TextFormat";"portal.icon.select"
"Text Increase";"TextIncrease";"portal.icon.select"
"Text Rotate Up";"TextRotateUp";"portal.icon.select"
"Text Rotate Vertical";"TextRotateVertical";"portal.icon.select"
"Text Rotation Angledown";"TextRotationAngledown";"portal.icon.select"
"Text Rotation Angleup";"TextRotationAngleup";"portal.icon.select"
"Text Rotation Down";"TextRotationDown";"portal.icon.select"
"Text Rotation None";"TextRotationNone";"portal.icon.select"
"Text Snippet";"TextSnippet";"portal.icon.select"
"Textsms";"Textsms";"portal.icon.select"
"Texture";"Texture";"portal.icon.select"
"Theater Comedy";"TheaterComedy";"portal.icon.select"
"Theaters";"Theaters";"portal.icon.select"
"Thermostat";"Thermostat";"portal.icon.select"
"Thermostat Auto";"ThermostatAuto";"portal.icon.select"
"Thumb Down";"ThumbDown";"portal.icon.select"
"Thumb Down Alt";"ThumbDownAlt";"portal.icon.select"
"Thumb Down Off Alt";"ThumbDownOffAlt";"portal.icon.select"
"Thumb Up";"ThumbUp";"portal.icon.select"
"Thumb Up Alt";"ThumbUpAlt";"portal.icon.select"
"Thumb Up Off Alt";"ThumbUpOffAlt";"portal.icon.select"
"Thumbs Up Down";"ThumbsUpDown";"portal.icon.select"
"Thunderstorm";"Thunderstorm";"portal.icon.select"
"Time To Leave";"TimeToLeave";"portal.icon.select"
"Timelapse";"Timelapse";"portal.icon.select"
"Timeline";"Timeline";"portal.icon.select"
"Timer";"Timer";"portal.icon.select"
"Timer10";"Timer10";"portal.icon.select"
"Timer10 Select";"Timer10Select";"portal.icon.select"
"Timer3";"Timer3";"portal.icon.select"
"Timer3 Select";"Timer3Select";"portal.icon.select"
"Timer Off";"TimerOff";"portal.icon.select"
"Tips And Updates";"TipsAndUpdates";"portal.icon.select"
"Tire Repair";"TireRepair";"portal.icon.select"
"Title";"Title";"portal.icon.select"
"Toc";"Toc";"portal.icon.select"
"Today";"Today";"portal.icon.select"
"Toggle Off";"ToggleOff";"portal.icon.select"
"Toggle On";"ToggleOn";"portal.icon.select"
"Token";"Token";"portal.icon.select"
"Toll";"Toll";"portal.icon.select"
"Tonality";"Tonality";"portal.icon.select"
"Topic";"Topic";"portal.icon.select"
"Tornado";"Tornado";"portal.icon.select"
"Touch App";"TouchApp";"portal.icon.select"
"Tour";"Tour";"portal.icon.select"
"Toys";"Toys";"portal.icon.select"
"Track Changes";"TrackChanges";"portal.icon.select"
"Traffic";"Traffic";"portal.icon.select"
"Train";"Train";"portal.icon.select"
"Tram";"Tram";"portal.icon.select"
"Transcribe";"Transcribe";"portal.icon.select"
"Transfer Within A Station";"TransferWithinAStation";"portal.icon.select"
"Transform";"Transform";"portal.icon.select"
"Transgender";"Transgender";"portal.icon.select"
"Transit Enterexit";"TransitEnterexit";"portal.icon.select"
"Translate";"Translate";"portal.icon.select"
"Travel Explore";"TravelExplore";"portal.icon.select"
"Trending Down";"TrendingDown";"portal.icon.select"
"Trending Flat";"TrendingFlat";"portal.icon.select"
"Trending Up";"TrendingUp";"portal.icon.select"
"Trip Origin";"TripOrigin";"portal.icon.select"
"Trolley";"Trolley";"portal.icon.select"
"Troubleshoot";"Troubleshoot";"portal.icon.select"
"Try";"Try";"portal.icon.select"
"Tsunami";"Tsunami";"portal.icon.select"
